gene_id,func_category,enzyme_types,is_committed,is_reversible,is_enzyme,abs_d,description
Zm00001eb212520,Unknown,none,False,False,False,1.0581936876932885,"xp_021306676.1 photosystem i reaction center subunit ii, chloroplastic-like [sorghum bicolor] photosystem i reaction center subunit ii"
Zm00001eb145100,Unknown,none,False,False,False,1.5930707008182463,xp_010232677.1 2-alkenal reductase (nadp(+)-dependent) isoform x2 [brachypodium distachyon] n-terminal domain of oxidoreductase
Zm00001eb149750,Unknown,none,False,False,False,3.470762782045816,"xp_002458679.1 transmembrane protein 56-b [sorghum bicolor] tram, lag1 and cln8 homology domains."
Zm00001eb023350,Unknown,none,False,False,False,2.1033119242741045,xp_014660002.1 transcription factor une10 isoform x2 [setaria italica] transcription factor
Zm00001eb227330,Unknown,none,False,False,False,1.6322288517979,xp_002437555.1 glycosyltransferase family 64 protein c4 [sorghum bicolor] glycosyl transferase family 64 domain
Zm00001eb430350,Unknown,none,False,False,False,1.9941093863543613,xp_002448462.1 uncharacterized protein loc8063925 [sorghum bicolor] bacterial extracellular solute-binding protein
Zm00001eb196600,Unknown,none,False,False,False,2.8674926792782833,xp_004978652.1 r3h domain-containing protein 4 [setaria italica] r3h-associated n-terminal domain
Zm00001eb241920,Unknown,none,False,False,False,1.2653464595362245,"xp_002452163.1 glycerophosphodiester phosphodiesterase gdpd1, chloroplastic [sorghum bicolor] glycerophosphoryl diester phosphodiesterase family"
Zm00001eb019370,Unknown,none,False,False,False,2.5685487774525666,
Zm00001eb362270,Unknown,none,False,False,False,2.791335446100365,"xp_002459173.1 pentatricopeptide repeat-containing protein at3g48250, chloroplastic [sorghum bicolor] ppr repeat"
Zm00001eb250370,Unknown,none,False,False,False,1.8339465166225088,xp_002454491.1 transcription factor bhlh157 [sorghum bicolor] bhlh-myc and r2r3-myb transcription factors n-terminal
Zm00001eb048390,Unknown,kinase,True,False,True,5.293251429718321,"xp_002464639.1 atp-dependent 6-phosphofructokinase 5, chloroplastic [sorghum bicolor] catalyzes the phosphorylation of d-fructose 6-phosphate to fructose 1,6-bisphosphate by atp, the first committing "
Zm00001eb219210,Unknown,none,False,False,False,2.188119226814984,xp_002464245.2 zinc finger protein 4 [sorghum bicolor] zinc finger
Zm00001eb010600,Unknown,none,False,False,False,3.4479645166968327,nan nan
Zm00001eb276160,Unknown,none,False,False,False,2.0697966596880257,xp_021305237.1 uncharacterized protein loc8065089 isoform x1 [sorghum bicolor] alpha beta-hydrolases superfamily protein
Zm00001eb270660,Unknown,none,False,False,False,2.357363701868566,xp_002436481.1 nucleosome assembly protein 1;1 [sorghum bicolor] belongs to the nucleosome assembly protein (nap) family
Zm00001eb334810,Unknown,none,False,False,False,1.9462046699975093,xp_002455288.2 uncharacterized protein loc8070432 [sorghum bicolor] nan
Zm00001eb351780,Unknown,none,False,False,False,2.2373508295204845,"xp_021303508.1 utp--glucose-1-phosphate uridylyltransferase 3, chloroplastic isoform x1 [sorghum bicolor] utp-monosaccharide-1-phosphate uridylyltransferase activity"
Zm00001eb427480,Unknown,kinase,True,False,True,1.7246015035091242,xp_002446858.1 serine/threonine-protein kinase grik1 [sorghum bicolor] belongs to the protein kinase superfamily
Zm00001eb124070,Unknown,none,False,False,False,3.3949988028314917,xp_015696190.1 histone h2b.2 [oryza brachyantha] histone h2b
Zm00001eb039620,Unknown,none,False,False,False,2.8626669109014293,"xp_021320422.1 cytochrome c1-2, heme protein, mitochondrial [sorghum bicolor] cytochrome c1 family"
Zm00001eb299970,Unknown,none,False,False,False,2.493335649869251,xp_021310456.1 187-kda microtubule-associated protein air9 [sorghum bicolor] 187-kda microtubule-associated protein
Zm00001eb300490,Unknown,oxygenase,True,False,True,2.4773540200623496,xp_002461489.2 flavonoid 3'-monooxygenase [sorghum bicolor] belongs to the cytochrome p450 family
Zm00001eb073610,Unknown,none,False,False,False,6.02706750847857,xp_024318238.1 f-box protein pp2-a13 isoform x2 [brachypodium distachyon] phloem protein 2
Zm00001eb207970,Unknown,none,False,False,False,1.0557784988231242,
Zm00001eb258890,Unknown,none,False,False,False,1.9603346592901425,xp_021314736.1 myosin-6 [sorghum bicolor] belongs to the trafac class myosin-kinesin atpase superfamily. myosin family
Zm00001eb400800,Unknown,none,False,False,False,1.652323651479111,xp_002468324.1 uncharacterized protein loc8054238 [sorghum bicolor] belongs to the glycosyl hydrolase 43 family
Zm00001eb020660,Unknown,none,False,False,False,2.326271549412075,xp_002465088.1 probable esterase d14l [sorghum bicolor] arbuscular mycorrhizal association
Zm00001eb140420,Unknown,none,False,False,False,3.089985574795782,xp_002459140.1 uncharacterized protein loc8074099 [sorghum bicolor] gida associated domain 3
Zm00001eb156710,Unknown,none,False,False,False,4.168348144184937,xp_002456149.1 transcription initiation factor tfiid subunit 11 [sorghum bicolor] htafii28-like protein conserved region
Zm00001eb208430,Unknown,none,False,False,False,1.9865494578769367,"xp_002453220.1 eukaryotic translation initiation factor 3 subunit j-a [sorghum bicolor] component of the eukaryotic translation initiation factor 3 (eif-3) complex, which is involved in protein synthe"
Zm00001eb191640,Unknown,none,False,False,False,1.9085448636469893,nan nan
Zm00001eb203840,Unknown,none,False,False,False,2.021757317443369,xp_004951269.1 btb/poz domain-containing protein pob1 isoform x2 [setaria italica] domain-containing protein
Zm00001eb227820,Unknown,none,False,False,False,2.282344077627493,xp_021305660.1 uncharacterized protein loc8065616 isoform x2 [sorghum bicolor] nan
Zm00001eb032230,Unknown,none,False,False,False,1.7113240355174346,"xp_021302372.1 cationic amino acid transporter 2, vacuolar-like isoform x2 [sorghum bicolor] c-terminus of aa_permease"
Zm00001eb352310,Unknown,none,False,False,False,5.150081652451887,"xp_004961670.1 histone-lysine n-methyltransferase, h3 lysine-9 specific suvh1 [setaria italica] histone-lysine n-methyltransferase, h3 lysine-9 specific"
Zm00001eb178280,Unknown,none,False,False,False,2.5964933611315097,"xp_002444096.1 plasma membrane atpase [sorghum bicolor] cation transporter/atpase, n-terminus"
Zm00001eb320800,Unknown,none,False,False,False,2.376782648274342,xp_004957585.1 utp--glucose-1-phosphate uridylyltransferase [setaria italica] utp--glucose-1-phosphate uridylyltransferase
Zm00001eb284120,Unknown,none,False,False,False,2.8262855781437546,"xp_002440767.1 thioredoxin-like 2, chloroplastic [sorghum bicolor] thioredoxin"
Zm00001eb397980,Unknown,none,False,False,False,5.358473805625028,xp_021306399.1 serine/arginine-rich splicing factor sr45a isoform x1 [sorghum bicolor] rna recognition motif
Zm00001eb301490,Unknown,none,False,False,False,1.9410855150564548,xp_040385477.1 xylanase inhibitor protein 1-like [oryza brachyantha] xylanase inhibitor protein 1
Zm00001eb051580,Unknown,none,False,False,False,1.7412248383409954,xp_002464238.1 btb/poz domain-containing protein npy4 [sorghum bicolor] belongs to the nph3 family
Zm00001eb138110,Unknown,none,False,False,False,1.263909830112649,"xp_020570912.1 low quality protein: glycine-rich rna-binding protein 3, mitochondrial-like [phalaenopsis equestris] rna recognition motif"
Zm00001eb240750,Unknown,none,False,False,False,2.0331125781654853,xp_004952436.1 wrky transcription factor wrky51 [setaria italica] plant zinc cluster domain
Zm00001eb370370,Unknown,none,False,False,False,2.658557680019747,xp_002456391.2 glycerophosphodiester phosphodiesterase gdpd6 [sorghum bicolor] glycerophosphoryl diester phosphodiesterase family
Zm00001eb430820,Unknown,none,False,False,False,3.1401620304783036,"xp_021317900.1 peroxisomal 2,4-dienoyl-coa reductase isoform x2 [sorghum bicolor] enoyl-(acyl carrier protein) reductase"
Zm00001eb065000,Unknown,none,False,False,False,3.849499542569564,"xp_002466062.1 probable carbohydrate esterase at4g34215 [sorghum bicolor] carbohydrate esterase, sialic acid-specific acetylesterase"
Zm00001eb327030,Unknown,mutase,False,True,True,2.6794854885435906,xp_002460988.1 udp-arabinopyranose mutase 3 [sorghum bicolor] reversibly glycosylated polypeptide
Zm00001eb014600,Unknown,none,False,False,False,1.7351969075308251,"xp_002467982.1 calvin cycle protein cp12-1, chloroplastic [sorghum bicolor] cp12"
Zm00001eb023130,Unknown,none,False,False,False,2.1932050567132197,xp_002464960.2 uncharacterized protein loc8058747 [sorghum bicolor] zinc finger protein
Zm00001eb307400,Unknown,none,False,False,False,2.282258721460169,xp_002462029.1 transcription factor myb44 [sorghum bicolor] myb-like dna-binding domain
Zm00001eb051780,Unknown,none,False,False,False,2.6326472771472624,xp_002466829.1 uncharacterized protein loc8062521 [sorghum bicolor] protein of unknown function (duf760)
Zm00001eb384110,Unknown,none,False,False,False,2.728481723734669,xp_002438585.1 beta-glucosidase 31 [sorghum bicolor] belongs to the glycosyl hydrolase 1 family
Zm00001eb228090,Unknown,none,False,False,False,2.5466650592937663,xp_002437596.1 uncharacterized protein loc8069195 isoform x2 [sorghum bicolor] protein of unknown function (duf668)
Zm00001eb049730,Unknown,none,False,False,False,2.7451497712416173,xp_021314310.1 factor of dna methylation 1 [sorghum bicolor] xh domain
Zm00001eb143140,Unknown,none,False,False,False,4.868431744459166,xp_004971090.1 ice-structuring glycoprotein-like [setaria italica] nan
Zm00001eb298140,Unknown,none,False,False,False,2.081148712700112,xp_021310419.1 la-related protein 6c [sorghum bicolor] la domain
Zm00001eb357290,Unknown,none,False,False,False,1.3467381600489003,nan short calmodulin-binding motif containing conserved ile and gln residues.
Zm00001eb408960,Unknown,none,False,False,False,2.0220403125060007,xp_002442114.1 abc transporter f family member 1 [sorghum bicolor] abc transporter
Zm00001eb225790,Unknown,none,False,False,False,4.0288094026258445,xp_004966283.1 eh domain-containing protein 1 [setaria italica] belongs to the trafac class dynamin-like gtpase superfamily. dynamin fzo ydja family
Zm00001eb287610,Unknown,none,False,False,False,3.203902110132901,xp_021302969.1 bi1-like protein [sorghum bicolor] belongs to the bi1 family
Zm00001eb398630,Unknown,none,False,False,False,3.167548745015788,xp_002468179.2 uncharacterized protein loc8078851 [sorghum bicolor] nan
Zm00001eb090730,Unknown,none,False,False,False,2.2002636420852406,"xp_004979204.1 protein krasavietz [setaria italica] domain at the c-termini of gcd6, eif-2b epsilon, eif-4 gamma and eif-5"
Zm00001eb136350,Unknown,none,False,False,False,2.18591599474495,xp_002442368.1 scarecrow-like protein 34 [sorghum bicolor] belongs to the gras family
Zm00001eb022040,Unknown,synthetase,True,False,True,2.999940321939209,"xp_004983812.1 protein curvature thylakoid 1b, chloroplastic [setaria italica] caad domains of cyanobacterial aminoacyl-trna synthetase"
Zm00001eb377470,Unknown,kinase,True,False,True,3.041410938030894,xp_021305067.1 u-box domain-containing protein 35 isoform x1 [sorghum bicolor] protein kinase domain
Zm00001eb327790,Unknown,none,False,False,False,1.5809303343430303,xp_020554896.1 40s ribosomal protein s6-like [sesamum indicum] 40s ribosomal protein s6
Zm00001eb169350,Unknown,kinase,True,False,True,3.932742361674885,xp_002450707.1 receptor-like kinase tmk4 isoform x1 [sorghum bicolor] belongs to the protein kinase superfamily. ser thr protein kinase family
Zm00001eb425660,Unknown,none,False,False,False,2.1890268340701353,xp_002446731.2 protein nlp2 [sorghum bicolor] rwp-rk domain
Zm00001eb049880,Unknown,none,False,False,False,2.0255071593635225,xp_021314676.1 scarecrow-like protein 34 [sorghum bicolor] belongs to the gras family
Zm00001eb055010,Unknown,none,False,False,False,2.350013218095232,xp_002466575.1 pentatricopeptide repeat-containing protein at4g01570 [sorghum bicolor] ppr repeat
Zm00001eb140330,Unknown,none,False,False,False,2.4660033014890264,xp_002459150.1 40s ribosomal protein s10-1 [sorghum bicolor] plectin/s10 domain
Zm00001eb227310,Unknown,none,False,False,False,3.539510209205446,"xp_021305862.1 delta-aminolevulinic acid dehydratase, chloroplastic [sorghum bicolor] belongs to the alad family"
Zm00001eb106250,Unknown,none,False,False,False,1.8393724624089127,xp_004957909.1 uncharacterized protein loc101776819 [setaria italica] isoform x1
Zm00001eb280210,Unknown,none,False,False,False,1.7960201177908428,xp_021305239.1 potassium channel kor1 isoform x1 [sorghum bicolor] potassium channel skor
Zm00001eb327810,Unknown,none,False,False,False,1.7000016003088825,xp_021309735.1 uncharacterized protein loc8079215 isoform x1 [sorghum bicolor] alpha/beta hydrolase fold
Zm00001eb216260,Unknown,mutase,False,True,True,1.9821950667001171,"xp_002466576.1 phosphoglucomutase, cytoplasmic 2 [sorghum bicolor] belongs to the phosphohexose mutase family"
Zm00001eb334370,Unknown,isomerase,False,True,True,2.5248681663994876,"xp_011016464.1 predicted: 1-deoxy-d-xylulose 5-phosphate reductoisomerase, chloroplastic-like [populus euphratica] 1-deoxy-d-xylulose 5-phosphate reductoisomerase"
Zm00001eb278120,Unknown,none,False,False,False,1.707022122288353,xp_002438439.1 vacuolar amino acid transporter 1 [sorghum bicolor] transmembrane amino acid transporter protein
Zm00001eb064670,Unknown,ligase,True,False,True,2.9504195754854488,xp_002466086.1 pantoate--beta-alanine ligase [sorghum bicolor] pantoate-beta-alanine ligase
Zm00001eb223240,Unknown,none,False,False,False,4.424017322842078,"xp_004983151.1 cyclic dof factor 1 [setaria italica] dof domain, zinc finger"
Zm00001eb354530,Unknown,none,False,False,False,2.7259268863491086,xp_004960431.1 chromatin structure-remodeling complex protein bsh [setaria italica] snf5 / smarcb1 / ini1
Zm00001eb254940,Unknown,kinase,True,False,True,3.0368323958172567,"xp_004953920.1 shikimate kinase 1, chloroplastic [setaria italica] shikimate kinase"
Zm00001eb402300,Unknown,none,False,False,False,1.766755663268392,xp_002465787.1 uncharacterized protein loc8082119 isoform x1 [sorghum bicolor] cleavage site for pathogenic type iii effector avirulence factor avr
Zm00001eb091250,Unknown,none,False,False,False,3.9303940206049,xp_021316715.1 protein accelerated cell death 6 [sorghum bicolor] domain of unknown function
Zm00001eb074030,Unknown,none,False,False,False,5.03145492976556,xp_004976496.1 lysine histidine transporter-like 8 [setaria italica] transmembrane amino acid transporter protein
Zm00001eb108390,Unknown,none,False,False,False,3.0303187230202746,xp_021308777.1 formin-like protein 5 isoform x2 [sorghum bicolor] formin homology 2 domain
Zm00001eb158500,Unknown,none,False,False,False,2.063671916088679,xp_004969308.2 uncharacterized protein loc101755298 [setaria italica] nan
Zm00001eb389750,Unknown,none,False,False,False,1.570640510225311,xp_002437414.2 vacuolar-sorting receptor 6 [sorghum bicolor] vacuolar-sorting receptor
Zm00001eb328010,Unknown,none,False,False,False,1.9647970392261265,"xp_040381988.1 15-cis-phytoene desaturase, chloroplastic/chromoplastic [oryza brachyantha] belongs to the myst (sas moz) family"
Zm00001eb351910,Unknown,none,False,False,False,2.6652840215089357,xp_021303110.1 probable methyltransferase pmt23 [sorghum bicolor] putative s-adenosyl-l-methionine-dependent methyltransferase
Zm00001eb012950,Unknown,none,False,False,False,2.072267985348476,xp_004984794.1 protein modifier of snc1 11 [setaria italica] protein modifier of snc1
Zm00001eb410260,Unknown,none,False,False,False,2.5913860907730815,xp_002443328.1 calmodulin-binding protein 60 a [sorghum bicolor] calmodulin binding protein-like
Zm00001eb284070,Unknown,none,False,False,False,2.017722385261348,xp_004960596.1 uncharacterized protein loc101766326 [setaria italica] cotton fibre expressed protein
Zm00001eb212810,Unknown,none,False,False,False,4.4476800731906225,xp_002466283.1 protein wvd2-like 1 isoform x1 [sorghum bicolor] targeting protein for xklp2 (tpx2)
Zm00001eb041750,Unknown,none,False,False,False,3.2547150798762554,xp_021906003.1 uncharacterized protein loc110820733 [carica papaya] agenet domain
Zm00001eb138290,Unknown,none,False,False,False,2.2529353490446553,xp_004960778.1 serine carboxypeptidase 1 [setaria italica] belongs to the peptidase s10 family
Zm00001eb370850,Unknown,none,False,False,False,2.325544764162936,xp_002458501.2 transcription factor voz1 [sorghum bicolor] transcription factor
Zm00001eb404310,Unknown,none,False,False,False,3.950054024266257,xp_004986053.1 myosin-2 heavy chain isoform x1 [setaria italica] nan
Zm00001eb358380,Unknown,protease,True,False,True,3.606833458385681,"xp_002458167.2 atp-dependent zinc metalloprotease ftsh 9, chloroplastic/mitochondrial [sorghum bicolor] belongs to the aaa atpase family"
Zm00001eb207920,Unknown,none,False,False,False,2.435194616190339,nan dna-dependent rna polymerase catalyzes the transcription of dna into rna using the four ribonucleoside triphosphates as substrates
Zm00001eb406760,Unknown,none,False,False,False,1.9719257867445232,xp_002442811.1 act domain-containing protein acr12 [sorghum bicolor] protein ds12 from 2d-page of leaf
Zm00001eb101980,Unknown,none,False,False,False,2.0274421820994974,
Zm00001eb121890,Unknown,none,False,False,False,2.2326596187640484,
Zm00001eb026550,Unknown,kinase,True,False,True,4.060818333122903,xp_021318306.1 leucine-rich repeat receptor-like protein kinase pepr2 [sorghum bicolor] leucine rich repeat
Zm00001eb363880,Unknown,none,False,False,False,1.9709685441101807,xp_006646634.3 transaldolase [oryza brachyantha] transaldolase/fructose-6-phosphate aldolase
Zm00001eb381110,Unknown,none,False,False,False,3.0630036140548107,"xp_002438278.1 54s ribosomal protein l17, mitochondrial [sorghum bicolor] 39s ribosomal protein l46"
Zm00001eb196380,Unknown,none,False,False,False,1.8320463985670763,"xp_002448955.1 probable calcium-transporting atpase 9, plasma membrane-type [sorghum bicolor] this magnesium-dependent enzyme catalyzes the hydrolysis of atp coupled with the transport of calcium"
Zm00001eb427180,Unknown,none,False,False,False,1.6586527563394895,xp_002461154.1 histone h2b.1 [sorghum bicolor] histone h2b
Zm00001eb246360,Unknown,none,False,False,False,1.7253885350789702,xp_021313888.1 cytosolic fe-s cluster assembly factor nbp35 [sorghum bicolor] component of the cytosolic iron-sulfur (fe-s) protein assembly (cia) machinery. required for maturation of extramitochondr
Zm00001eb219710,Unknown,synthase|oxidase,True,False,True,1.848124679262618,xp_004975212.1 achilleol b synthase isoform x1 [setaria italica] prenyltransferase and squalene oxidase repeat
Zm00001eb041880,Unknown,none,False,False,False,4.27083902359084,xp_002444371.1 dna repair protein rad4 [sorghum bicolor] rad4 beta-hairpin domain 3
Zm00001eb365760,Unknown,none,False,False,False,4.111746613288651,"xp_002456776.1 probable membrane-associated 30 kda protein, chloroplastic [sorghum bicolor] pspa/im30 family"
Zm00001eb369360,Unknown,none,False,False,False,2.519296049239762,xp_021313672.1 probable sugar phosphate/phosphate translocator at2g25520 [sorghum bicolor] triose-phosphate transporter family
Zm00001eb103260,Unknown,isomerase,False,True,True,2.321060806569264,"xp_002460555.1 probable 6-phosphogluconolactonase 4, chloroplastic [sorghum bicolor] glucosamine-6-phosphate isomerases/6-phosphogluconolactonase"
Zm00001eb387030,Unknown,phosphatase,True,False,True,1.5148667115096182,xp_021304409.1 phosphoenolpyruvate phosphatase [sorghum bicolor] purple acid phosphatase
Zm00001eb284520,Unknown,none,False,False,False,1.9900310270162969,xp_021302905.1 low quality protein: serine carboxypeptidase 2 [sorghum bicolor] belongs to the peptidase s10 family
Zm00001eb327110,Unknown,none,False,False,False,2.1224344819281495,xp_002463161.1 cytosolic sulfotransferase 5 [sorghum bicolor] belongs to the sulfotransferase 1 family
Zm00001eb325750,Unknown,none,False,False,False,1.9537764372555293,xp_002460928.1 chitin-inducible gibberellin-responsive protein 2 [sorghum bicolor] belongs to the gras family
Zm00001eb414970,Unknown,none,False,False,False,5.292211561347937,xp_002443930.1 haloacid dehalogenase-like hydrolase domain-containing protein 3 [sorghum bicolor] haloacid dehalogenase-like hydrolase
Zm00001eb278070,Unknown,ubiquitin,True,False,True,1.5037420375863468,xp_002438462.1 ubiquitin-conjugating enzyme e2 28 [sorghum bicolor] belongs to the ubiquitin-conjugating enzyme family
Zm00001eb399180,Unknown,none,False,False,False,2.7513403451941287,xp_021312760.1 protein indeterminate-domain 16 [sorghum bicolor] zinc finger
Zm00001eb010410,Unknown,none,False,False,False,1.0788372516249425,xp_022678890.1 fibrous sheath cabyr-binding protein isoform x2 [setaria italica] acyl coa binding protein
Zm00001eb378780,Unknown,none,False,False,False,2.103731474270827,"xp_020973013.1 pentatricopeptide repeat-containing protein at2g27800, mitochondrial-like [arachis ipaensis] pentacotripeptide-repeat region of prorp"
Zm00001eb142940,Unknown,none,False,False,False,1.996247966587519,xp_002456873.1 protein dek [sorghum bicolor] dek c terminal domain
Zm00001eb219260,Unknown,isomerase,False,True,True,2.4181354041796936,"xp_002464259.1 peptidyl-prolyl cis-trans isomerase e [sorghum bicolor] rna recognition motif. (a.k.a. rrm, rbd, or rnp domain)"
Zm00001eb093670,Unknown,none,False,False,False,2.0751231582939025,xp_021317511.1 protein scarecrow [sorghum bicolor] belongs to the gras family
Zm00001eb309560,Unknown,phosphatase,True,False,True,3.520578909038956,xp_021308919.1 lipid phosphate phosphatase 2-like isoform x2 [sorghum bicolor] pap2 superfamily
Zm00001eb269400,Unknown,none,False,False,False,5.37515032156037,xp_002436385.1 peroxisomal membrane protein 11-5 [sorghum bicolor] peroxisomal biogenesis factor 11 (pex11)
Zm00001eb121590,Unknown,none,False,False,False,1.744482690570362,xp_021313405.1 protein twin lov 1 isoform x4 [sorghum bicolor] pas domain
Zm00001eb038600,Unknown,none,False,False,False,2.2044341204611366,"xp_002444539.2 bifunctional th2 protein, mitochondrial [sorghum bicolor] tena/thi-4/pqqc family"
Zm00001eb397550,Unknown,none,False,False,False,2.246237253881352,xp_002465464.1 adp-ribosylation factor gtpase-activating protein agd7 [sorghum bicolor] adp-ribosylation factor gtpase-activating protein
Zm00001eb351960,Unknown,none,False,False,False,1.470523439041034,"xp_014754812.1 protein reticulata-related 5, chloroplastic-like [brachypodium distachyon] haem-binding uptake, tiki superfamily, chan"
Zm00001eb325370,Unknown,none,False,False,False,2.7983655340285414,"xp_002460914.1 glucan endo-1,3-beta-glucosidase 4 [sorghum bicolor] belongs to the glycosyl hydrolase 17 family"
Zm00001eb061370,Unknown,none,False,False,False,2.515980070847814,xp_052150214.1 protein no vein [oryza glaberrima] nan
Zm00001eb407550,Unknown,kinase,True,False,True,2.233745774212639,xp_021301689.1 serine/threonine-protein kinase sty8-like isoform x1 [sorghum bicolor] protein tyrosine kinase
Zm00001eb169970,Unknown,none,False,False,False,5.027131847221161,xp_004979241.1 skp1-like protein 1a [setaria italica] belongs to the skp1 family
Zm00001eb052940,Unknown,none,False,False,False,1.9002833214490025,xp_021306882.1 rhomboid-like protein 15 isoform x2 [sorghum bicolor] rhomboid family
Zm00001eb308990,Unknown,none,False,False,False,1.4127807266210728,xp_021308686.1 sodium/hydrogen exchanger 6 [sorghum bicolor] sodium hydrogen exchanger
Zm00001eb238670,Unknown,carboxylase,True,False,True,2.4797842854311596,xp_002451855.1 phosphoenolpyruvate carboxylase 1 [sorghum bicolor] phosphoenolpyruvate carboxylase
Zm00001eb386220,Unknown,oxygenase,True,False,True,2.353208614460676,"xp_002438642.1 heme oxygenase 1, chloroplastic [sorghum bicolor] heme oxygenase"
Zm00001eb110760,Unknown,none,False,False,False,1.8964085092470744,xp_021308965.1 haloacid dehalogenase-like hydrolase domain-containing protein 3 [sorghum bicolor] had-hyrolase-like
Zm00001eb317810,Unknown,none,False,False,False,2.763468427589063,xp_002462637.1 60s ribosomal protein l7a-1 [sorghum bicolor] 60s ribosomal protein l7a
Zm00001eb419200,Unknown,ligase,True,False,True,2.0258059361051934,"xp_002463509.1 tyrosine--trna ligase, cytoplasmic [sorghum bicolor] putative trna binding domain"
Zm00001eb140720,Unknown,none,False,False,False,3.1652220350904807,xp_021312321.1 uncharacterized protein loc110433846 [sorghum bicolor] belongs to the glycosyl hydrolase 2 family
Zm00001eb322690,Unknown,none,False,False,False,5.814676515804214,xp_021303040.1 protein detoxification 40-like [sorghum bicolor] belongs to the multi antimicrobial extrusion (mate) (tc 2.a.66.1) family
Zm00001eb217390,Unknown,none,False,False,False,3.960275009599692,xp_004982185.1 uncharacterized protein loc101762011 [setaria italica] nucleic acid binding protein (fragment)
Zm00001eb215710,Unknown,none,False,False,False,2.539472552732426,"xp_021321458.1 tubulin alpha-1 chain [sorghum bicolor] tubulin is the major constituent of microtubules. it binds two moles of gtp, one at an exchangeable site on the beta chain and one at a non-excha"
Zm00001eb016330,Unknown,kinase,True,False,True,2.6286276750149615,"xp_021302118.1 putative gtp diphosphokinase rsh1, chloroplastic [sorghum bicolor] tgs domain"
Zm00001eb139410,Unknown,none,False,False,False,2.698116925762295,xp_002442863.1 protein fam135b isoform x1 [sorghum bicolor] protein fam135
Zm00001eb322850,Unknown,none,False,False,False,2.258611268748007,xp_004957877.1 protein lhcp translocation defect [setaria italica] protein lhcp translocation
Zm00001eb158370,Unknown,none,False,False,False,0.7908584744590792,xp_052157283.1 gtp-binding nuclear protein ran-2 [oryza glaberrima] ran (ras-related nuclear proteins) /tc4 subfamily of small gtpases
Zm00001eb258090,Unknown,none,False,False,False,1.8890916082673856,xp_021314018.1 cyclin-b1-2 [sorghum bicolor] proteasome maturation factor ump1
Zm00001eb011630,Unknown,none,False,False,False,2.3673147899655183,"xp_002468136.1 uncharacterized tpr repeat-containing protein at1g05150 [sorghum bicolor] zinc-binding domain, present in dystrophin, creb-binding protein."
Zm00001eb245840,Unknown,none,False,False,False,3.1519521318875774,xp_002452371.1 uncharacterized protein loc8055442 [sorghum bicolor] hypoxia induced protein conserved region
Zm00001eb011240,Unknown,kinase,True,False,True,1.5296868605696086,xp_021307532.1 l-type lectin-domain containing receptor kinase iv.2 [sorghum bicolor] legume lectin domain
Zm00001eb163210,Unknown,none,False,False,False,4.823322684804878,"xp_002450093.2 monothiol glutaredoxin-s12, chloroplastic [sorghum bicolor] glutaredoxin"
Zm00001eb416180,Unknown,none,False,False,False,2.120923721542291,xp_002443867.2 factor of dna methylation 1 [sorghum bicolor] xh domain
Zm00001eb431580,Unknown,none,False,False,False,2.505721658747991,xp_002447167.1 transcription factor bhlh112 [sorghum bicolor] helix loop helix domain
Zm00001eb393660,Unknown,ubiquitin,True,False,True,4.155709293425091,xp_004983815.1 sumo-conjugating enzyme sce1 [setaria italica] belongs to the ubiquitin-conjugating enzyme family
Zm00001eb339310,Unknown,ubiquitin,True,False,True,1.8100285930152655,xp_021313648.1 putative ubiquitin-conjugating enzyme e2 38 [sorghum bicolor] belongs to the ubiquitin-conjugating enzyme family
Zm00001eb390630,Unknown,none,False,False,False,2.6281076190415016,
Zm00001eb248290,Unknown,none,False,False,False,3.045578705346374,xp_004953205.1 bifunctional nitrilase/nitrile hydratase nit4 [setaria italica] carbon-nitrogen hydrolase
Zm00001eb004440,Unknown,kinase,True,False,True,2.237456691760147,xp_002468472.1 probable serine/threonine-protein kinase pbl16 [sorghum bicolor] belongs to the protein kinase superfamily
Zm00001eb316080,Unknown,cyclase,True,False,True,1.9045320392958296,xp_002460403.1 probable rna 3'-terminal phosphate cyclase-like protein [sorghum bicolor] rna 3-terminal phosphate cyclase-like protein
Zm00001eb030870,Unknown,none,False,False,False,2.075649400692202,xp_002442448.1 protein da1-related 1 [sorghum bicolor] protein da1
Zm00001eb109710,Unknown,none,False,False,False,2.3621668479860167,xp_002463207.1 uncharacterized protein loc8061566 [sorghum bicolor] protein of unknown function (duf4057)
Zm00001eb427640,Unknown,kinase,True,False,True,1.8419230329690903,xp_002446869.1 sphingoid long-chain bases kinase 1 [sorghum bicolor] diacylglycerol kinase catalytic domain (presumed)
Zm00001eb043310,Unknown,none,False,False,False,9.946821826323156,xp_002466928.1 probable serine incorporator [sorghum bicolor] serine incorporator (serinc)
Zm00001eb139520,Unknown,none,False,False,False,2.142356257271965,xp_024310535.1 transcription factor lhw isoform x2 [brachypodium distachyon] bhlh-myc and r2r3-myb transcription factors n-terminal
Zm00001eb172070,Unknown,none,False,False,False,2.462041241439892,"xp_002462363.1 protein chlororespiratory reduction 6, chloroplastic [sorghum bicolor] chlororespiratory reduction 6"
Zm00001eb282990,Unknown,ubiquitin|ligase,True,False,True,2.655137442273228,xp_002439378.1 e3 ubiquitin-protein ligase at1g63170 [sorghum bicolor] ring-like zinc finger
